SKU,Description,Category,Price,City,Date,Units,Sales
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-19,16,3
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-20,11,10
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-21,13,3
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-22,13,18
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-23,13,2
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-24,10,1
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-25,16,3
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-26,8,13
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-27,9,17
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-28,15,4
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-29,12,2
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-30,11,21
ME003,Leg Messager,Medicines/Healthcare,20900,Aurangabad,2025-01-31,11,1
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-01,24,16
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-02,19,13
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-03,21,8
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-04,21,10
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-05,19,1
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-06,22,2
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-07,27,5
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-08,25,9
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-09,27,10
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-10,23,4
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-11,17,11
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-12,18,10
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-13,26,1
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-14,20,11
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-15,24,3
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-16,19,5
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-17,18,11
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-18,21,4
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-19,20,7
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-20,16,15
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-21,24,6
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-22,19,7
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-23,19,10
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-24,17,8
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-25,26,13
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-26,19,2
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-27,21,5
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-28,27,10
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-29,28,13
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-30,21,5
ME003,Leg Messager,Medicines/Healthcare,20900,Nasik,2025-01-31,24,0
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-01,29,28
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-02,24,47
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-03,29,22
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-04,26,5
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-05,28,9
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-06,23,7
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-07,22,14
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-08,32,2
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-09,32,2
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-10,26,9
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-11,34,7
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-12,21,11
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-13,29,6
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-14,29,33
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-15,20,1
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-16,38,19
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-17,30,19
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-18,16,28
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-19,27,14
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-20,25,9
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-21,18,4
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-22,36,5
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-23,37,12
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-24,21,1
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-25,18,35
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-26,26,1
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-27,20,4
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-28,22,10
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-29,20,18
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-30,25,3
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Pune,2025-01-31,18,7
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-01,19,23
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-02,24,17
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-03,19,18
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-04,26,27
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-05,24,15
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-06,19,26
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-07,20,19
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-08,20,25
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-09,28,6
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-10,21,19
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-11,26,1
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-12,19,10
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-13,22,8
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-14,21,13
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-15,19,11
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-16,20,21
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-17,25,8
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-18,19,1
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-19,20,19
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-20,12,8
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-21,9,12
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-22,14,7
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-23,12,10
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-24,13,11
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-25,20,15
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-26,15,2
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-27,20,18
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-28,18,9
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-29,13,10
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-30,17,5
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Aurangabad,2025-01-31,14,12
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-01,22,13
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-02,23,4
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-03,21,34
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-04,20,5
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-05,19,8
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-06,19,17
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-07,18,4
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-08,19,13
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-09,19,7
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-10,18,38
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-11,25,20
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-12,17,10
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-13,20,23
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-14,17,10
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-15,22,7
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-16,26,8
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-17,22,1
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-18,22,20
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-19,21,19
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-20,21,7
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-21,29,16
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-22,18,12
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-23,19,4
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-24,24,3
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-25,28,2
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-26,18,3
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-27,24,39
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-28,20,16
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-29,25,21
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-30,18,28
ME004,NoFat Weighing Scale,Medicines/Healthcare,747,Nasik,2025-01-31,25,25
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-01,36,27
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-02,20,54
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-03,30,75
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-04,33,19
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-05,19,20
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-06,26,0
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-07,21,12
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-08,28,7
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-09,22,12
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-10,25,4
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-11,25,0
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-12,19,10
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-13,30,11
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-14,32,11
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-15,37,33
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-16,37,4
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-17,20,14
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-18,32,17
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-19,27,1
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-20,24,7
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-21,24,21
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-22,27,17
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-23,20,25
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-24,22,15
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-25,20,13
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-26,24,8
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-27,20,1
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-28,22,5
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-29,21,22
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-30,23,7
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Pune,2025-01-31,17,21
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-01,20,14
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-02,17,24
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-03,25,15
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-04,20,13
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-05,19,15
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-06,17,0
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-07,24,23
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-08,27,4
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-09,24,2
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-10,18,8
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-11,20,2
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-12,21,3
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-13,25,3
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-14,25,23
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-15,20,3
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-16,24,7
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-17,19,13
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-18,19,4
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-19,27,13
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-20,14,20
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-21,16,12
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-22,18,12
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-23,19,24
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-24,16,16
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-25,13,6
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-26,17,8
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-27,16,6
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-28,9,19
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-29,18,9
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-30,17,10
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Aurangabad,2025-01-31,20,18
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-01,21,26
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-02,26,37
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-03,29,13
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-04,21,3
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-05,17,8
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-06,21,26
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-07,28,10
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-08,17,18
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-09,25,14
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-10,16,3
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-11,16,14
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-12,23,21
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-13,20,23
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-14,20,38
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-15,20,23
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-16,27,39
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-17,28,10
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-18,22,1
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-19,22,12
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-20,21,6
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-21,23,12
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-22,18,16
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-23,26,24
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-24,18,10
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-25,21,17
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-26,29,38
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-27,21,9
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-28,25,6
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-29,19,13
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-30,17,17
ME005,Screw Activity Watch,Medicines/Healthcare,1302,Nasik,2025-01-31,20,28
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-01,34,15
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-02,22,87
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-03,18,70
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-04,22,51
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-05,26,27
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-06,27,16
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-07,23,20
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-08,38,13
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-09,23,3
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-10,30,2
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-11,35,38
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-12,25,11
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-13,25,19
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-14,32,23
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-15,37,0
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-16,31,32
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-17,20,14
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-18,24,4
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-19,22,11
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-20,22,3
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-21,18,17
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-22,23,11
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-23,38,26
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-24,19,18
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-25,23,22
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-26,26,11
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-27,25,22
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-28,18,10
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-29,22,25
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-30,19,26
K001,SureIt Purifier,Kitchen,4200,Pune,2025-01-31,20,15
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-01,25,1
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-02,25,10
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-03,22,11
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-04,20,3
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-05,20,20
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-06,25,23
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-07,23,5
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-08,23,5
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-09,19,22
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-10,19,4
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-11,25,5
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-12,19,18
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-13,20,10
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-14,21,25
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-15,20,14
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-16,20,12
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-17,18,22
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-18,23,9
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-19,21,5
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-20,12,12
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-21,19,22
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-22,15,18
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-23,12,3
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-24,15,12
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-25,11,16
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-26,16,10
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-27,13,19
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-28,8,30
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-29,20,15
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-30,14,6
K001,SureIt Purifier,Kitchen,4200,Aurangabad,2025-01-31,19,23
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-01,16,29
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-02,22,7
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-03,19,11
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-04,26,12
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-05,22,11
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-06,20,8
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-07,18,24
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-08,26,10
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-09,17,7
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-10,19,14
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-11,22,4
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-12,18,25
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-13,28,33
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-14,24,6
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-15,19,12
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-16,20,28
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-17,24,2
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-18,20,7
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-19,22,11
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-20,23,12
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-21,24,21
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-22,22,16
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-23,18,18
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-24,19,35
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-25,21,30
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-26,19,2
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-27,20,13
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-28,18,26
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-29,22,22
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-30,19,24
K001,SureIt Purifier,Kitchen,4200,Nasik,2025-01-31,26,16
K002,Parrot Induction Stove,Kitchen,2415,Pune,2025-01-01,36,1
K002,Parrot Induction Stove,Kitchen,2415,Pune,2025-01-02,31,65
K002,Parrot Induction Stove,Kitchen,2415,Pune,2025-01-03,17,66
K002,Parrot Induction Stove,Kitchen,2415,Pune,2025-01-04,26,31
K002,Parrot Induction Stove,Kitchen,2415,Pune,2025-01-05,31,19
K002,Parrot Induction Stove,Kitchen,2415,Pune,2025-01-06,18,5
K002,Parrot Induction Stove,Kitchen,2415,Pune,2025-01-07,37,27
K002,Parrot Induction Stove,Kitchen,2415,Pune,2025-01-08,21,44
